caption,filepath,uuid_clean
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a hard, rocky substrate characterized by uneven, textured surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/6a3b7c16-dc62-4ff7-b0e2-bcffde6bacbd_original_jpg.rf.0dba587a5ca50385944f46fa5076e1b9.jpg,6a3b7c16-dc62-4ff7-b0e2-bcffde6bacbd
"Pteraster exhibits a flattened, star-shaped morphology with a rough, textured surface, resting on a substrate of irregular, rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_original_jpg.rf.aa5d3ca4c764795c378f652253ef287c.jpg,a451d823-717b-41dd-8f11-bca1a617ca82
"Coryphaenoides exhibits an elongated, streamlined body with a silvery coloration, resting on a substrate of angular, dark basaltic rock fragments.",src/data/Fathomnet-by-Phylum-2/train/images/49f8eddb-5ee3-40ed-b536-89a52172563f_original_jpg.rf.4d7c31de6c0b1c0101065f95f0ddaf02.jpg,49f8eddb-5ee3-40ed-b536-89a52172563f
"Pannychia moseleyi exhibits a translucent, elongated body with feathery polyps, resting on a substrate of fine sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/1a04e0ce-32b1-4f9b-84a2-74d439287f3c_original_jpg.rf.54bf61fd92bd54b996b6f2972e81fcc2.jpg,1a04e0ce-32b1-4f9b-84a2-74d439287f3c
"Peniagone exhibits a slender, elongated body with a translucent, pale coloration, resting on a soft sediment substrate at 2380.0m depth.",src/data/Fathomnet-by-Phylum-2/train/images/888f0153-ff83-46ba-9ddf-2fc3f41c7630_original_jpg.rf.fa660084e02f23b9e54542b80cb1bb9c.jpg,888f0153-ff83-46ba-9ddf-2fc3f41c7630
"Antimora microlepis exhibits an elongated, streamlined body with a silvery-gray coloration, residing on a rocky substrate characterized by smooth, flat surfaces and crevices.",src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_original_jpg.rf.8a0cc313319fab52d353553f64bb971e.jpg,2e21b32f-6f18-434c-9b9a-6d6a0b724d55
"Coryphaenoides exhibits an elongated, streamlined body with a pale coloration, resting on a substrate of smooth, rounded volcanic rocks.",src/data/Fathomnet-by-Phylum-2/train/images/b59e5e78-6622-4a7c-8814-ef465006ccf0_original_jpg.rf.402c8f1386ffacde3ce2c1549c7eeb3a.jpg,b59e5e78-6622-4a7c-8814-ef465006ccf0
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a grayish coloration, smooth texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bc35cf0c-283c-48af-88f0-b2e2ac2d0279_original_jpg.rf.7aadd9010976a0a65a167a1721197305.jpg,bc35cf0c-283c-48af-88f0-b2e2ac2d0279
"Paragorgia arborea exhibits a bushy, tree-like morphology with pink, fleshy polyps on a rocky substrate at 1669.59m depth.",src/data/Fathomnet-by-Phylum-2/train/images/289b9463-bec3-4b98-87ac-6ce2bd2c2251_original_jpg.rf.b9fb838b40e499ad2bc5d9482f5aecdf.jpg,289b9463-bec3-4b98-87ac-6ce2bd2c2251
"Hymenaster exhibits a pentagonal shape, pink coloration, smooth texture, resting on a substrate of coarse sediment and rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/39929331-e295-49a6-8b34-3b5dec7ee5f9_original_jpg.rf.03fb18bcc2e018e2d6d3bfaaba33dc44.jpg,39929331-e295-49a6-8b34-3b5dec7ee5f9
"Coryphaenoides exhibits an elongated, streamlined body with a pale coloration, gliding over a rugged, rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/78ab5828-326d-4d43-9ce6-a62d44a9bc98_original_jpg.rf.18ae1326108188ed51292eb1816c90a0.jpg,78ab5828-326d-4d43-9ce6-a62d44a9bc98
"Hymenaster exhibits a star-shaped, pale body with a smooth texture, resting on a rough, rocky substrate at 2448.37 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/7fc7cc4c-d9f3-42aa-b304-8ae6f96e578a_original_jpg.rf.192feac8c2b342e7d1eab7bcf6f68291.jpg,7fc7cc4c-d9f3-42aa-b304-8ae6f96e578a
"Paragorgia arborea exhibits a bushy, tree-like morphology with pink polyps, textured surface, anchored on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/307c4254-ec92-4d7a-b3fc-4372cac695bb_original_jpg.rf.6762cd5fddd8afddc65cd57c01724a1c.jpg,307c4254-ec92-4d7a-b3fc-4372cac695bb
"Synallactes exhibit elongated, soft-bodied morphology with a pale coloration, resting on a rugged, rocky substrate at a depth of 2320 m.",src/data/Fathomnet-by-Phylum-2/train/images/bac07da7-41b2-4e6a-98ba-277a0442669b_original_jpg.rf.9eb182af4e5965883404c0e6132de3be.jpg,bac07da7-41b2-4e6a-98ba-277a0442669b
"Pannychia moseleyi exhibits a cylindrical body with a pale coloration, covered in a smooth texture, resting on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1c742e9e-3445-46d6-9c6a-ad6949846fd1_original_jpg.rf.c524f4d3f9a154b0217472b01a3a1531.jpg,1c742e9e-3445-46d6-9c6a-ad6949846fd1
"Munidopsis exhibits a robust, elongated carapace with a rough texture, displaying muted brown hues against a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/661771f2-7231-423d-b5e6-eecae59a4414_original_jpg.rf.c34799be5a51c4f8bde7d00909e1e1e9.jpg,661771f2-7231-423d-b5e6-eecae59a4414
"Octocorallia exhibits a branched, soft structure with a pale hue, while Antimora microlepis displays an elongated, dark body over a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_original_jpg.rf.098e7464caf394d36d1a5b1293cc162e.jpg,207e8e0e-f48a-40da-8e68-e6802016c275
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying a muted coloration against a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd_original_jpg.rf.3055d3edea2c48863d428f30ed329287.jpg,f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd
"Solasteridae exhibit a star-shaped morphology with a rough, textured surface, primarily on a rocky substrate at 1931.93 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/3e0f92d9-b8c3-4c0b-9865-fa0ff39bcb36_original_jpg.rf.36fc912e85233e39a75207789cf07f1e.jpg,3e0f92d9-b8c3-4c0b-9865-fa0ff39bcb36
"Solasteridae exhibit a star-shaped morphology with a rough texture, displaying muted colors against a substrate of angular rock fragments and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d7764b50-4715-470f-b43e-8d6810a3b57f_original_jpg.rf.feab1dd7dd8e0f252435ad698096f2a0.jpg,d7764b50-4715-470f-b43e-8d6810a3b57f
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying a pale coloration against a substrate of rugged basaltic rock.",src/data/Fathomnet-by-Phylum-2/train/images/18e1c8a3-6569-4b6a-a176-918214424ad7_original_jpg.rf.ac0a86a68b4fd9e4a88dec20538ae6c8.jpg,18e1c8a3-6569-4b6a-a176-918214424ad7
"Antimora microlepis exhibits an elongated, streamlined body with a pale coloration, resting on a soft, sedimentary substrate interspersed with rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/2da95db7-c637-49cd-aa8a-fb7e29384f9a_original_jpg.rf.ba8955e204127e419b36094587005e2d.jpg,2da95db7-c637-49cd-aa8a-fb7e29384f9a
"Solaster hypothrissus exhibits a star-shaped morphology with a pale coloration and smooth texture, resting on a rocky substrate amidst fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/570012e2-5b86-4e8c-97f2-e24268008851_original_jpg.rf.f1a15b1eb42b89863ff4992e7a3155bb.jpg,570012e2-5b86-4e8c-97f2-e24268008851
